TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency,workflowRunId,workflowStepId
2026-05-11 15:53:18,1778514798045,dashboard-sigma-puce-87.vercel.app/api/backend/api/realtime/status,GET,nxtPpath=api%2Frealtime%2Fstatus,200,sl98n-1778514798045-1397356c6e61,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,function,/api/backend/[...path],dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,265,iad1,278,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVW9JF8XAEZKC7NWY80AYB,w6fQWEeixUdr,2,,
2026-05-11 15:53:18,1778514798042,dashboard-sigma-puce-87.vercel.app/api/backend/api/prompts/history,GET,limit=5&nxtPpath=api%2Fprompts%2Fhistory,200,nsmbk-1778514798042-061511c91aab,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,function,/api/backend/[...path],dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,355,iad1,277,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVW9JTWABP74JP0RM0ZSDA,YU2LW4qtAD8x,1,,
2026-05-11 15:53:18,1778514798042,dashboard-sigma-puce-87.vercel.app/api/backend/api/prompts/history,GET,limit=5&nxtPpath=api%2Fprompts%2Fhistory,200,nsmbk-1778514798042-061511c91aab,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,middleware,/_middleware,dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,6,bom1,256,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVW9EY5R8YBAG8G47K7SBZ,53CcdgK15a2Z,1,,
2026-05-11 15:53:18,1778514798042,dashboard-sigma-puce-87.vercel.app/api/backend/api/orchestrate/status,GET,nxtPpath=api%2Forchestrate%2Fstatus,200,dgbfl-1778514798042-23d8fb99ca35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,middleware,/_middleware,dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,5,bom1,257,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVW9F2AP4HDTHHXCXWMKE0,N6VvV0zhd5b2,1,,
2026-05-11 15:53:18,1778514798042,dashboard-sigma-puce-87.vercel.app/api/backend/api/orchestrate/status,GET,nxtPpath=api%2Forchestrate%2Fstatus,200,dgbfl-1778514798042-23d8fb99ca35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,function,/api/backend/[...path],dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,124,iad1,276,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVW9K8YXCRWV8H4RVJ0GRG,bTjxkTbkSCsf,1,,
2026-05-11 15:53:18,1778514798042,dashboard-sigma-puce-87.vercel.app/api/backend/api/prompts/active,GET,nxtPpath=api%2Fprompts%2Factive,200,2tc4d-1778514798042-2688c113f3a9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,middleware,/_middleware,dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,7,bom1,255,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVW9F0EPJV65YHCF9X2C8E,w2FQDTk5ebyK,1,,
2026-05-11 15:53:18,1778514798042,dashboard-sigma-puce-87.vercel.app/api/backend/api/prompts/active,GET,nxtPpath=api%2Fprompts%2Factive,200,2tc4d-1778514798042-2688c113f3a9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,function,/api/backend/[...path],dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,553,iad1,277,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVW9K36X73SR4K4X1N5XMR,6iPgglzQYvB8,1,,
2026-05-11 15:53:18,1778514798041,dashboard-sigma-puce-87.vercel.app/api/backend/api/cves/summary,GET,nxtPpath=api%2Fcves%2Fsummary,200,rxcmf-1778514798041-7b7dbc0e1705,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,middleware,/_middleware,dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,6,bom1,255,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVW9EZQPM41VTT74HFZQWE,SrZKqm5jvAGu,1,,
2026-05-11 15:53:18,1778514798041,dashboard-sigma-puce-87.vercel.app/api/backend/api/cves/summary,GET,nxtPpath=api%2Fcves%2Fsummary,200,rxcmf-1778514798041-7b7dbc0e1705,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,function,/api/backend/[...path],dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,492,iad1,277,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVW9K0497YZVK67SN8K16Y,TsIKDs2Mk1xv,1,,
2026-05-11 15:53:18,1778514798029,dashboard-sigma-puce-87.vercel.app/api/backend/api/metrics/progress,GET,nxtPpath=api%2Fmetrics%2Fprogress,200,82lfq-1778514798029-4acd0ce41989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,middleware,/_middleware,dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,4,bom1,256,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVW9ENY9DSVMGFZ7ND2K38,53CcdgK15a2Z,1,,
2026-05-11 15:53:18,1778514798029,dashboard-sigma-puce-87.vercel.app/api/backend/api/metrics/progress,GET,nxtPpath=api%2Fmetrics%2Fprogress,200,82lfq-1778514798029-4acd0ce41989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,function,/api/backend/[...path],dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,579,iad1,272,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVW9JDT2M563CFRVK7VT8A,rABgAjzsZtGN,1,,
2026-05-11 15:53:18,1778514798027,dashboard-sigma-puce-87.vercel.app/api/backend/api/metrics/alerts,GET,nxtPpath=api%2Fmetrics%2Falerts,200,kzvb6-1778514798027-d37f2e97c42e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,function,/api/backend/[...path],dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,1007,iad1,278,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVW9JF8XAEZKC7NWY80AYB,w6fQWEeixUdr,2,,
2026-05-11 15:53:18,1778514798027,dashboard-sigma-puce-87.vercel.app/api/backend/api/metrics/alerts,GET,nxtPpath=api%2Fmetrics%2Falerts,200,kzvb6-1778514798027-d37f2e97c42e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,middleware,/_middleware,dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,8,bom1,257,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVW9ENY9DSVMGFZ7KXT0F9,kIxGgVojPBWE,1,,
2026-05-11 15:53:18,1778514798009,dashboard-sigma-puce-87.vercel.app/api/backend/api/metrics/overview,GET,nxtPpath=api%2Fmetrics%2Foverview,200,66j2j-1778514798009-d6ba372ee22a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,function,/api/backend/[...path],dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,1011,iad1,279,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVW9JNW4311ZYX9VBW35NJ,phtP4HKf7xi1,1,,
2026-05-11 15:53:18,1778514798009,dashboard-sigma-puce-87.vercel.app/api/backend/api/metrics/overview,GET,nxtPpath=api%2Fmetrics%2Foverview,200,66j2j-1778514798009-d6ba372ee22a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,middleware,/_middleware,dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,5,bom1,256,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVW9E284HH23HSJ8387A96,53CcdgK15a2Z,1,,
2026-05-11 15:53:02,1778514782912,dashboard-sigma-puce-87.vercel.app/api/backend/api/cves/summary,GET,nxtPpath=api%2Fcves%2Fsummary,200,nsmbk-1778514782912-88198555f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,middleware,/_middleware,dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,7,bom1,256,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVVTPBSR09PB6W1W5X6RBC,53CcdgK15a2Z,1,,
2026-05-11 15:53:02,1778514782912,dashboard-sigma-puce-87.vercel.app/api/backend/api/cves/summary,GET,nxtPpath=api%2Fcves%2Fsummary,200,nsmbk-1778514782912-88198555f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,function,/api/backend/[...path],dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,538,iad1,277,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVVTT63YATK4HRVXQSSMS7,TsIKDs2Mk1xv,1,,
2026-05-11 15:53:02,1778514782909,dashboard-sigma-puce-87.vercel.app/api/backend/api/metrics/progress,GET,nxtPpath=api%2Fmetrics%2Fprogress,200,66j2j-1778514782909-048ae02aac85,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,middleware,/_middleware,dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,8,bom1,254,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVVTP13Y0QMFW0EY94QGEN,SrZKqm5jvAGu,1,,
2026-05-11 15:53:02,1778514782909,dashboard-sigma-puce-87.vercel.app/api/backend/api/metrics/progress,GET,nxtPpath=api%2Fmetrics%2Fprogress,200,66j2j-1778514782909-048ae02aac85,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,function,/api/backend/[...path],dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,569,iad1,277,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVVTSRPS9NMJE64R7JV3YW,YU2LW4qtAD8x,1,,
2026-05-11 15:53:02,1778514782908,dashboard-sigma-puce-87.vercel.app/api/backend/api/metrics/alerts,GET,nxtPpath=api%2Fmetrics%2Falerts,200,k5bms-1778514782908-85950d982ffb,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,middleware,/_middleware,dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,8,bom1,255,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVVTP13Y0QMFW0F15EJHRG,w2FQDTk5ebyK,1,,
2026-05-11 15:53:02,1778514782908,dashboard-sigma-puce-87.vercel.app/api/backend/api/metrics/alerts,GET,nxtPpath=api%2Fmetrics%2Falerts,200,k5bms-1778514782908-85950d982ffb,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,function,/api/backend/[...path],dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,1035,iad1,279,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVVTSRPS9NMJE64N3W1YSC,phtP4HKf7xi1,1,,
2026-05-11 15:53:02,1778514782907,dashboard-sigma-puce-87.vercel.app/api/backend/api/metrics/overview,GET,nxtPpath=api%2Fmetrics%2Foverview,200,hnb4k-1778514782907-bfb243f30d5c,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,middleware,/_middleware,dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,7,bom1,257,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVVTP5M78462T2RN2ENN3J,kIxGgVojPBWE,1,,
2026-05-11 15:53:02,1778514782907,dashboard-sigma-puce-87.vercel.app/api/backend/api/metrics/overview,GET,nxtPpath=api%2Fmetrics%2Foverview,200,hnb4k-1778514782907-bfb243f30d5c,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,function,/api/backend/[...path],dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,1050,iad1,278,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVVTTHS2TXSCJ54XRZJGZK,w6fQWEeixUdr,1,,
2026-05-11 15:52:53,1778514773422,dashboard-sigma-puce-87.vercel.app/api/backend/api/reports/6a01faf4bd88351edd8370dc/md,GET,nxtPpath=api%2Freports%2F6a01faf4bd88351edd8370dc%2Fmd,200,4m2bz-1778514773422-6370a8ffd789,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,middleware,/_middleware,dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,10,bom1,255,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVVHDP1KDBG31BV7XBQ6HW,w2FQDTk5ebyK,1,,
2026-05-11 15:52:53,1778514773422,dashboard-sigma-puce-87.vercel.app/api/backend/api/reports/6a01faf4bd88351edd8370dc/md,GET,nxtPpath=api%2Freports%2F6a01faf4bd88351edd8370dc%2Fmd,200,4m2bz-1778514773422-6370a8ffd789,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,function,/api/backend/[...path],dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,882,iad1,279,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVVHHW941GBTAH7VMY4FW2,phtP4HKf7xi1,1,,
2026-05-11 15:52:47,1778514767929,dashboard-sigma-puce-87.vercel.app/api/backend/api/research/log,GET,limit=5&nxtPpath=api%2Fresearch%2Flog,200,4m2bz-1778514767929-75a9966ce131,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,function,/api/backend/[...path],dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,1208,iad1,278,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVVC60N750N4ZQWCFDSHVW,w6fQWEeixUdr,1,,
2026-05-11 15:52:47,1778514767929,dashboard-sigma-puce-87.vercel.app/api/backend/api/research/log,GET,limit=5&nxtPpath=api%2Fresearch%2Flog,200,4m2bz-1778514767929-75a9966ce131,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,middleware,/_middleware,dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,8,bom1,253,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVVC1X97P7C9Q5WKDNRNP3,SrZKqm5jvAGu,1,,
2026-05-11 15:52:47,1778514767928,dashboard-sigma-puce-87.vercel.app/api/backend/api/realtime/status,GET,nxtPpath=api%2Frealtime%2Fstatus,200,sl98n-1778514767928-a1dd857d179c,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,function,/api/backend/[...path],dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,872,iad1,277,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVVC5WGJPPTBCK87QRMSZV,6iPgglzQYvB8,1,,
2026-05-11 15:52:47,1778514767928,dashboard-sigma-puce-87.vercel.app/api/backend/api/realtime/status,GET,nxtPpath=api%2Frealtime%2Fstatus,200,sl98n-1778514767928-a1dd857d179c,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,middleware,/_middleware,dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,9,bom1,256,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVVC1X97P7C9Q5WJ3QPDBA,53CcdgK15a2Z,1,,
2026-05-11 15:52:47,1778514767927,dashboard-sigma-puce-87.vercel.app/api/backend/api/prompts/history,GET,limit=5&nxtPpath=api%2Fprompts%2Fhistory,200,nsmbk-1778514767927-ef4fb9e2c9ce,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,function,/api/backend/[...path],dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,1170,iad1,272,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVVC61PC0AKTWZWYXSMG4X,rABgAjzsZtGN,1,,
2026-05-11 15:52:47,1778514767927,dashboard-sigma-puce-87.vercel.app/api/backend/api/prompts/history,GET,limit=5&nxtPpath=api%2Fprompts%2Fhistory,200,nsmbk-1778514767927-ef4fb9e2c9ce,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,middleware,/_middleware,dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,9,bom1,257,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVVC1X97P7C9Q5WEVP6YP8,kIxGgVojPBWE,1,,
2026-05-11 15:52:47,1778514767921,dashboard-sigma-puce-87.vercel.app/api/backend/api/prompts/active,GET,nxtPpath=api%2Fprompts%2Factive,200,2jg2b-1778514767921-3e8a6cd518bd,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,function,/api/backend/[...path],dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,1792,iad1,279,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVV2JNXF6HF28BPPGAK9BE,phtP4HKf7xi1,3,,
2026-05-11 15:52:47,1778514767921,dashboard-sigma-puce-87.vercel.app/api/backend/api/prompts/active,GET,nxtPpath=api%2Fprompts%2Factive,200,2jg2b-1778514767921-3e8a6cd518bd,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,middleware,/_middleware,dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,7,bom1,257,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVVC1NV38SE6AVC015ZG5W,EFgfkR8o6iOn,1,,
2026-05-11 15:52:47,1778514767920,dashboard-sigma-puce-87.vercel.app/api/backend/api/orchestrate/status,GET,nxtPpath=api%2Forchestrate%2Fstatus,200,fb25q-1778514767920-7ea213c2b19f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,function,/api/backend/[...path],dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,297,iad1,276,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVVC5PT4HSKGXSX5W463CQ,bTjxkTbkSCsf,1,,
2026-05-11 15:52:47,1778514767920,dashboard-sigma-puce-87.vercel.app/api/backend/api/orchestrate/status,GET,nxtPpath=api%2Forchestrate%2Fstatus,200,fb25q-1778514767920-7ea213c2b19f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,middleware,/_middleware,dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,6,bom1,256,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVVC1NV38SE6AVBXABF49C,DXCfUfYyhj4U,1,,
2026-05-11 15:52:47,1778514767919,dashboard-sigma-puce-87.vercel.app/api/backend/api/metrics/progress,GET,nxtPpath=api%2Fmetrics%2Fprogress,200,sl98n-1778514767919-3d2764c9a63f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,function,/api/backend/[...path],dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,787,iad1,274,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVVC5PT4HSKGXSX7DGS8DM,y7DZIlSQkDuK,1,,
2026-05-11 15:52:47,1778514767919,dashboard-sigma-puce-87.vercel.app/api/backend/api/metrics/progress,GET,nxtPpath=api%2Fmetrics%2Fprogress,200,sl98n-1778514767919-3d2764c9a63f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,middleware,/_middleware,dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,5,bom1,257,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVVC1NV38SE6AVC0Z19HYM,1AcoMK63x8vS,1,,
